empresa_id,poste_id,nom_comuna,nom_region,tipo_tension,codigo_placa,propiedad,cudn,altura_poste,material,disp_postacion,cant_redes_mt,cant_redes_bt,datum,zona,x,y,lat,long
18,707783,Padre Las Casas,La Araucanía,BT,231123,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,172341.695,5698314.458,-38.80565190,-72.77527980
18,1716998870,Padre Las Casas,La Araucanía,BT,1143589,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,180990.915,5701047.573,-38.78424740,-72.67461540
18,9505047,Padre Las Casas,La Araucanía,BT,980831,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,178356.394,5700651.990,-38.78684770,-72.70506810
18,9024912,Padre Las Casas,La Araucanía,MT,911166,Inst. de prop. terce,PA115H2,11.500,Hormigón,,0,0,PSAD56,19,185666.204,5703009.346,-38.76828340,-72.62000390
18,763109,Padre Las Casas,La Araucanía,BT,165358,Inst. de distribució,PA080H1,8.000,Hormigón,paso,0,1,PSAD56,19,176526.646,5699688.873,-38.79483900,-72.72654200
18,9505046,Padre Las Casas,La Araucanía,BT,980832,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,178352.698,5700708.224,-38.78634070,-72.70508440
18,759981,Padre Las Casas,La Araucanía,BT,165242,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,182952.662,5700549.045,-38.78943810,-72.65230480
18,756790,Padre Las Casas,La Araucanía,BT,158470,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,174585.605,5699128.524,-38.79916330,-72.74910930
18,24587,Padre Las Casas,La Araucanía,MT,158055,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,0,PSAD56,19,177791.459,5701782.595,-38.77647460,-72.71103120
18,4891185,Padre Las Casas,La Araucanía,MT,585691,Inst. de prop. terce,PA115H2,11.500,Hormigón,remate,2,0,PSAD56,19,184966.298,5702831.492,-38.76963330,-72.62812510
18,1717271884,Temuco,La Araucanía,MT,1225417,Inst. de distribució,PA115H2,11.500,Hormigón,remate,1,0,PSAD56,19,186209.560,5704372.095,-38.75622110,-72.61314310
18,9862040,Padre Las Casas,La Araucanía,MT,1007963,Inst. de distribució,PA115H2,11.500,Hormigón,paso,2,3,PSAD56,19,176220.067,5700457.333,-38.78781630,-72.72970410
18,9818376,Padre Las Casas,La Araucanía,MT,1009853,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,173703.493,5698062.211,-38.80842540,-72.75974990
18,9862785,Padre Las Casas,La Araucanía,BT,1000399331,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,2,PSAD56,19,174919.526,5700987.936,-38.78256660,-72.74439630
18,1716839900,Padre Las Casas,La Araucanía,MT,157414,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,0,PSAD56,19,183565.774,5702627.045,-38.77097070,-72.64430730
18,1716857726,Padre Las Casas,La Araucanía,MT,230717,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,3,PSAD56,19,177629.683,5701880.409,-38.77553590,-72.71284390
18,763769,Padre Las Casas,La Araucanía,BT,231127,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,171733.610,5698210.928,-38.80635650,-72.78231690
18,1716857029,Padre Las Casas,La Araucanía,MT,41945,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,0,PSAD56,19,171705.474,5698871.750,-38.80040420,-72.78232570
18,9020959,Padre Las Casas,La Araucanía,MT,926065,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,0,PSAD56,19,170900.705,5700932.681,-38.78157310,-72.79059000
18,661843,Padre Las Casas,La Araucanía,BT,157837,Inst. de distribució,PA080H1,8.000,Hormigón,,0,1,PSAD56,19,179830.091,5701640.839,-38.77849170,-72.68767730
18,711386,Padre Las Casas,La Araucanía,BT,165413,Inst. de distribució,PA080H1,8.000,Hormigón,paso,0,1,PSAD56,19,175835.266,5700779.223,-38.78478050,-72.73397400
18,758881,Padre Las Casas,La Araucanía,BT,157821,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,180289.060,5701850.417,-38.77677350,-72.68230750
18,659598,Padre Las Casas,La Araucanía,BT,250079,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,177487.759,5701518.144,-38.77874170,-72.71464350
18,44589,Padre Las Casas,La Araucanía,MT,165739,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,1,PSAD56,19,175704.022,5698541.349,-38.80485550,-72.73653370
18,38344,Padre Las Casas,La Araucanía,MT,42194,Inst. de distribució,PA100H2,10.000,Hormigón,remate,1,0,PSAD56,19,173465.681,5701002.942,-38.78189460,-72.76109100
18,9020925,Padre Las Casas,La Araucanía,MT,926084,Inst. de distribució,PA115H2,11.500,Hormigón,remate,1,0,PSAD56,19,170268.128,5700877.594,-38.78183210,-72.79788290
18,1965506,Padre Las Casas,La Araucanía,MT,492742,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,1,PSAD56,19,181062.556,5702088.945,-38.77490850,-72.67331120
18,1716857208,Padre Las Casas,La Araucanía,MT,42201,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,0,PSAD56,19,173377.802,5701064.104,-38.78131210,-72.76207160
18,38124,Padre Las Casas,La Araucanía,MT,157596,Inst. de distribució,PA100H2,10.000,Hormigón,remate,1,0,PSAD56,19,181043.624,5700591.775,-38.78836530,-72.67422050
18,5430505,Padre Las Casas,La Araucanía,BT,655726,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,182888.824,5703210.115,-38.76548410,-72.65181620
18,757791,Padre Las Casas,La Araucanía,BT,165770,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,176124.979,5698881.460,-38.80195190,-72.73153640
18,9020762,Padre Las Casas,La Araucanía,MT,926040,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,0,PSAD56,19,175613.199,5701584.451,-38.77745810,-72.73614690
18,707183,Padre Las Casas,La Araucanía,BT,158454,Inst. de distribució,PA080H1,8.000,Hormigón,paso,0,1,PSAD56,19,174176.010,5698614.099,-38.80363770,-72.75405890
18,1716851306,Padre Las Casas,La Araucanía,MT,157922,Inst. de distribució,PA100H2,10.000,Hormigón,remate,1,1,PSAD56,19,178334.731,5699844.072,-38.79410500,-72.70569360
18,9218271,Padre Las Casas,La Araucanía,MT,945476,Inst. de distribució,PA115H2,11.500,Hormigón,remate,1,0,PSAD56,19,172779.368,5698994.040,-38.79970390,-72.76992790
18,9024911,Padre Las Casas,La Araucanía,MT,912593,Inst. de prop. terce,PA115H2,11.500,Hormigón,,1,0,PSAD56,19,185666.204,5703009.346,-38.76828340,-72.62000390
18,9146586,Padre Las Casas,La Araucanía,MT,942624,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,0,PSAD56,19,171748.953,5698841.266,-38.80069450,-72.78184060
18,766103,Padre Las Casas,La Araucanía,BT,254844,Inst. de distribució,PA080H1,8.000,Hormigón,paso,0,1,PSAD56,19,182894.919,5700871.984,-38.78651320,-72.65281990
18,662624,Padre Las Casas,La Araucanía,BT,254869,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,180021.861,5700217.211,-38.79136350,-72.68613420
18,1716841480,Padre Las Casas,La Araucanía,MT,265768,Inst. de distribució,PA115H2,11.500,Hormigón,remate,2,0,PSAD56,19,182073.688,5700730.778,-38.78748730,-72.66232080
18,784637,Padre Las Casas,La Araucanía,BT,165419,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,175741.965,5700572.362,-38.78660630,-72.73514310
18,760549,Padre Las Casas,La Araucanía,BT,43388,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,173597.771,5699863.210,-38.79219190,-72.76011260
18,1716851637,Padre Las Casas,La Araucanía,MT,165350,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,1,PSAD56,19,176225.123,5699789.809,-38.79382070,-72.72995920
18,662448,Padre Las Casas,La Araucanía,BT,231144,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,171088.702,5698140.432,-38.80674990,-72.78976150
18,1716857175,Padre Las Casas,La Araucanía,MT,231149,Inst. de distribució,PA115H2,11.500,Hormigón,remate,1,1,PSAD56,19,171895.302,5698409.952,-38.80462720,-72.78036410
18,59620,Padre Las Casas,La Araucanía,MT,255120,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,0,PSAD56,19,181038.012,5699819.136,-38.79531150,-72.67464210
18,59355,Padre Las Casas,La Araucanía,MT,250053,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,1,PSAD56,19,176912.987,5700726.614,-38.78564900,-72.72161690
18,1716852014,Padre Las Casas,La Araucanía,MT,157933,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,177751.060,5699337.312,-38.79844880,-72.71263700
18,1716824327,Padre Las Casas,La Araucanía,MT,157496,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,0,PSAD56,19,184243.818,5702681.918,-38.77072020,-72.63649300
18,760940,Padre Las Casas,La Araucanía,BT,157990,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,178736.446,5699977.433,-38.79305220,-72.70101560
18,1717286573,Padre Las Casas,La Araucanía,BT,1202753,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,183082.397,5702860.196,-38.76870050,-72.64975320
18,1716849174,Padre Las Casas,La Araucanía,MT,165423,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,1,PSAD56,19,176182.806,5700446.960,-38.78789590,-72.73013710
18,756741,Padre Las Casas,La Araucanía,BT,165417,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,175736.910,5700810.551,-38.78446260,-72.73508920
18,712035,Padre Las Casas,La Araucanía,BT,42166,Inst. de distribució,PA080H1,8.000,Hormigón,paso,0,1,PSAD56,19,172178.121,5700149.098,-38.78909450,-72.77628770
18,2966536,Padre Las Casas,La Araucanía,MT,575974,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,0,PSAD56,19,180212.660,5701738.343,-38.77775360,-72.68323710
18,1716849366,Padre Las Casas,La Araucanía,MT,165452,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,0,PSAD56,19,177237.847,5700543.552,-38.78741410,-72.71797010
18,653637,Padre Las Casas,La Araucanía,BT,262694,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,174837.244,5700843.351,-38.78383640,-72.74540960
18,51018,Padre Las Casas,La Araucanía,MT,165393,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,0,PSAD56,19,177184.367,5700379.551,-38.78886930,-72.71866130
18,708559,Padre Las Casas,La Araucanía,BT,42223,Inst. de distribució,PA080H1,8.000,Hormigón,paso,0,1,PSAD56,19,182203.225,5702748.786,-38.76938620,-72.65990360
18,38127,Padre Las Casas,La Araucanía,MT,165407,Inst. de distribució,PA100H2,10.000,Hormigón,remate,1,0,PSAD56,19,175926.490,5700391.466,-38.78830080,-72.73310800
18,1716853068,Padre Las Casas,La Araucanía,MT,165434,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,1,PSAD56,19,176532.205,5700812.094,-38.78474080,-72.72595160
18,653301,Padre Las Casas,La Araucanía,BT,157889,Inst. de distribució,PA080H1,8.000,Hormigón,paso,0,1,PSAD56,19,179199.188,5700518.112,-38.78835860,-72.69544700
18,658574,Padre Las Casas,La Araucanía,BT,228484,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,174560.565,5697051.766,-38.81782820,-72.75037730
18,1716861691,Padre Las Casas,La Araucanía,MT,271444,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,0,PSAD56,19,169822.715,5700160.580,-38.78811250,-72.80334250
18,656024,Padre Las Casas,La Araucanía,BT,41901,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,170914.629,5699947.340,-38.79043800,-72.79089980
18,1716853994,Padre Las Casas,La Araucanía,MT,165758,Inst. de distribució,PA100H2,10.000,Hormigón,derivación,2,1,PSAD56,19,175703.489,5698921.949,-38.80143290,-72.73636090
18,24773,Padre Las Casas,La Araucanía,MT,157319,Inst. de distribució,PA115H2,11.500,Hormigón,,2,2,PSAD56,19,186554.044,5703623.809,-38.76307310,-72.60952590
18,1716958884,Padre Las Casas,La Araucanía,BT,128904,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,171941.253,5700857.824,-38.78263380,-72.77867220
18,655395,Padre Las Casas,La Araucanía,BT,157869,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,179169.488,5700955.911,-38.78441090,-72.69558480
