empresa_id;equipo_id;nom_equipo;propiedad;cudn;tipo_equipo;alimentador_id;nodo_id;tramo_id;estado;tipo_inst;fases_id;ubicación_prot;tension_nom;cap_diseno;Coci_ikss;Coci_iasym;Coci_Ipeak;Coci_Ik;telecomandado;tipo_operacion;datum;zona;x;y;long;lat
18;5935020;DF 8kAR 3F¸ Placa 687214;Inst. de distribució;QC3AA10W01A0100;Desconectadores Fusibles;677;39471518;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;181878.839;5702056.235;-72.6639489;-38.7754974
18;5935173;DF 8kAR 3ø ubicado en soporte placa 687256;Inst. de distribució;QC3AA10W01A0100;Desconectadores Fusibles;677;38973324;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;181842.757;5702056.382;-72.6643633;-38.775483
18;5935731;DF 8kAR 2ø ubicado en soporte placa 157437;Inst. de distribució;QC2AA10W01A0100;Desconectadores Fusibles;677;40106394;;Normalment;Aéreo;RS;;;100;5.3;8;;;;No Aplica;PSAD56;19;182197.102;5702588.14;-72.6600478;-38.7708287
18;5935849;DF 8kAR 3ø ubicado en soporte placa 680767;Inst. de distribució;QC3AA10W01A0100;Desconectadores Fusibles;677;38211143;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;181137.506;5702364.848;-72.6723228;-38.7724544
18;5978694;DF 8kAR 2ø ubicado en soporte placa 687255;Inst. de distribució;QC2AA10S01A0010;Desconectadores Fusibles;677;39037285;;Normalment;Aéreo;RS;;;10;5.3;8;;;;No Aplica;PSAD56;19;180255.938;5701840.878;-72.6826924;-38.7768473
18;6083197;DF 8kAR 3ø ubicado en soporte placa 680766;Inst. de distribució;QC3AA10W01A0100;Desconectadores Fusibles;677;39081867;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;180645.06;5702091.376;-72.6781063;-38.7747356
18;6090052;DF 8kAR 3ø ubicado en soporte placa 687207;Inst. de distribució;QC3AA10W01A0100;Desconectadores Fusibles;677;39355516;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;180699.539;5702097.945;-72.6774774;-38.7746962
18;6972090;SC 900A 3F¸ Placa  227524;Inst. de distribució;QC3AB1BW01A0900;Desconectadores cuchillo;677;39790671;;Normalment;Aéreo;RST;;;900;;;;;;Motorizado;PSAD56;19;186757.576;5702525.867;-72.6076858;-38.7730197
18;8524706;67770;Inst. de distribució;QA3AA30N01N0000;Desconectadores Fusibles;677;40352895;;Normalment;Aéreo;RST;;;0;;;;;;No Aplica;PSAD56;19;182696.475;5702341.38;-72.6544247;-38.7732275
18;8694691;DF 8kAR 3ø ubicado en soporte placa 689089;Inst. de prop. terce;QC3AA10W01A0100;Desconectadores Fusibles;677;37977198;;Normalment;Aéreo;RST;;;100;5.3;8;;;;No Aplica;PSAD56;19;181307.671;5702134.698;-72.6704743;-38.7745856
18;8756869;DF 8kAR 2F¸ Placa 909950;Inst. de distribució;QC2AA10W01A0100;Desconectadores Fusibles;677;38066876;;Normalment;Aéreo;RS;;;100;5.3;8;;;;No Aplica;PSAD56;19;173127.818;5701077.397;-72.7649371;-38.7811
18;9020752;DF 8kAR 2ø ubicado en soporte placa 158087;Inst. de distribució;QC2AA10S01A0010;Desconectadores Fusibles;677;37870098;;Normalment;Aéreo;RS;;;10;5.3;8;;;;No Aplica;PSAD56;19;177947.332;5700829.696;-72.7096851;-38.7851004
18;9020816;DF 8kAR 2F¸ Placa 539668;Inst. de distribució;QC2AA10S01A0010;Desconectadores Fusibles;677;38455336;;Normalment;Aéreo;RS;;;10;5.3;8;;;;No Aplica;PSAD56;19;175121.9;5701429.604;-72.7418635;-38.7786697
