empresa_id,nodo_id,tipo_soporte,poste_camara_id,rotulo_poste_camara,alimentador_id,nom_comuna,nom_region,densidad_red,tension,datum,zona,y,x,lat,long
18,38283683,poste,1716835299,206640,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5697119.107,188391.544,-72.59135650,-38.82222460
18,38283760,poste,654938,42483,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5698135.801,191821.264,-72.55147060,-38.81428750
18,38283811,poste,1716854254,225123,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5698578.879,190317.704,-72.56855580,-38.80977520
18,38283844,poste,9330499,694717,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5694972.878,191625.315,-72.55513940,-38.84266590
18,38283845,poste,700066,15111,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5704178.546,186841.852,-72.60596850,-38.75818630
18,38283980,poste,695643,15136,675,Padre Las Casas,La Araucanía,,0.380,PSAD56,19,5704127.950,187082.479,-72.60322750,-38.75872670
18,38284043,poste,1716529991,1097527,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5704851.432,188194.860,-72.59012400,-38.75261360
18,38284085,poste,1716850506,228453,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5695191.531,197851.172,-72.48344030,-38.84285910
18,38284299,poste,4078376,610790,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5701350.145,184932.600,-72.62918810,-38.78294340
18,38284324,poste,747075,157201,675,Temuco,La Araucanía,,0.380,PSAD56,19,5705716.483,186833.443,-72.60536840,-38.74435180
18,38284797,poste,1716834338,224663,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5696079.608,191275.518,-72.55866580,-38.83258950
18,38285162,poste,716299,30729,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5704664.120,187736.366,-72.59547460,-38.75413610
18,38285171,poste,661773,227875,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5695662.394,192393.793,-72.54599350,-38.83673340
18,38285264,poste,759916,227877,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5695764.140,192388.061,-72.54601390,-38.83581630
18,38285513,poste,706056,227876,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5695721.581,192390.641,-72.54600330,-38.83620000
18,38286243,poste,51078,185001,675,Padre Las Casas,La Araucanía,,0.380,PSAD56,19,5702166.268,189004.824,-72.58202990,-38.77704890
18,38286276,poste,80338,156938,675,Temuco,La Araucanía,,15.000,PSAD56,19,5705752.927,186820.180,-72.60550420,-38.74401940
18,38286733,poste,8104957,798450,675,Padre Las Casas,La Araucanía,,0.380,PSAD56,19,5703074.831,188643.355,-72.58577330,-38.76875010
18,38286893,poste,4870156,634491,675,Padre Las Casas,La Araucanía,,0.380,PSAD56,19,5702927.812,189139.603,-72.58013850,-38.77024730
18,38287040,poste,9885722,1027355,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5695648.518,191863.792,-72.55209440,-38.83667280
18,38288847,poste,2220045,584990,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5704906.468,188295.550,-72.58894270,-38.75215420
18,38288919,poste,1716529957,1110153,675,Padre Las Casas,La Araucanía,,0.380,PSAD56,19,5704815.481,188164.240,-72.59049190,-38.75292610
18,38289180,poste,1716834163,165021,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5701992.892,185016.178,-72.62793460,-38.77719290
18,38289374,poste,9598950,1026084,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5702922.695,185711.607,-72.61952170,-38.76907890
18,38289454,poste,78817,228089,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5697931.632,194717.106,-72.51827020,-38.81713220
18,38289727,poste,756895,165036,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5701038.978,184848.733,-72.63029380,-38.78571180
18,38289951,poste,1716221704,1021460,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5703772.213,188187.880,-72.59069110,-38.76231730
18,38290808,poste,1716855336,208780,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5704422.397,188501.218,-72.58679870,-38.75658030
18,38290974,poste,9866550,1025140,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5697264.278,191011.604,-72.56116900,-38.82184220
18,38291240,poste,66001,14860,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5704591.235,187854.476,-72.59415090,-38.75483340
18,38291509,poste,1716835299,206640,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5697119.107,188391.544,-72.59135650,-38.82222460
18,38292212,poste,8869328,904145,675,Padre Las Casas,La Araucanía,,15.000,PSAD56,19,5703947.873,186867.204,-72.60578180,-38.76026980
18,38292615,poste,24690,237488,675,Padre Las Casas,La Araucanía,,0.220,PSAD56,19,5701935.752,190478.557,-72.56520070,-38.77964060
