empresa_id,canalizacion_id,propiedad,cudn,tension,cant_ductos,diam_ductos,datum,zona,x1,y1,long1,lat1,x2,y2,long2,lat2
18,2311457,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187348.088,5704291.927,-72.60010250,-38.75734610,187329.680,5704275.234,-72.60032150,-38.75748970
18,2311459,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187329.680,5704275.234,-72.60032150,-38.75748970,187306.155,5704255.667,-72.60060050,-38.75765730
18,2311460,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187306.155,5704255.667,-72.60060050,-38.75765730,187329.680,5704275.234,-72.60032150,-38.75748970
18,2311461,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187306.155,5704255.667,-72.60060050,-38.75765730,187276.816,5704233.364,-72.60094760,-38.75784750
18,2311462,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187276.816,5704233.364,-72.60094760,-38.75784750,187306.155,5704255.667,-72.60060050,-38.75765730
18,2311477,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187323.926,5704282.066,-72.60038450,-38.75742620,187329.680,5704275.234,-72.60032150,-38.75748970
18,2311478,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187323.926,5704282.066,-72.60038450,-38.75742620,187329.680,5704275.234,-72.60032150,-38.75748970
18,2311479,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187306.155,5704255.667,-72.60060050,-38.75765730,187303.665,5704264.559,-72.60062510,-38.75757650
18,2311480,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187306.155,5704255.667,-72.60060050,-38.75765730,187303.665,5704264.559,-72.60062510,-38.75757650
18,2311483,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187340.323,5704312.443,-72.60018240,-38.75715880,187332.096,5704305.960,-72.60027980,-38.75721420
18,2311484,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187332.096,5704305.960,-72.60027980,-38.75721420,187340.323,5704312.443,-72.60018240,-38.75715880
18,2311486,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187313.896,5704345.103,-72.60047120,-38.75685570,187340.323,5704312.443,-72.60018240,-38.75715880
18,2311487,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187340.323,5704312.443,-72.60018240,-38.75715880,187313.896,5704345.103,-72.60047120,-38.75685570
18,2311489,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187311.523,5704332.300,-72.60050420,-38.75697000,187313.896,5704345.103,-72.60047120,-38.75685570
18,2311490,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187295.284,5704317.693,-72.60069730,-38.75709560,187311.523,5704332.300,-72.60050420,-38.75697000
18,2311491,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187295.284,5704317.693,-72.60069730,-38.75709560,187275.943,5704301.877,-72.60092670,-38.75723100
18,2311492,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187275.943,5704301.877,-72.60092670,-38.75723100,187242.584,5704275.655,-72.60132170,-38.75745500
18,2311493,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187275.943,5704301.877,-72.60092670,-38.75723100,187242.584,5704275.655,-72.60132170,-38.75745500
18,2311494,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187275.943,5704301.877,-72.60092670,-38.75723100,187295.284,5704317.693,-72.60069730,-38.75709560
18,2311495,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187295.284,5704317.693,-72.60069730,-38.75709560,187311.523,5704332.300,-72.60050420,-38.75697000
18,2311496,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187311.523,5704332.300,-72.60050420,-38.75697000,187313.896,5704345.103,-72.60047120,-38.75685570
18,2311504,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187295.284,5704317.693,-72.60069730,-38.75709560,187300.350,5704311.976,-72.60064170,-38.75714880
18,2311505,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187300.350,5704311.976,-72.60064170,-38.75714880,187295.284,5704317.693,-72.60069730,-38.75709560
18,2311506,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187280.709,5704294.801,-72.60087510,-38.75729630,187275.943,5704301.877,-72.60092670,-38.75723100
18,2311507,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187275.943,5704301.877,-72.60092670,-38.75723100,187280.709,5704294.801,-72.60087510,-38.75729630
18,2311511,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187303.004,5704363.320,-72.60058800,-38.75668800,187313.896,5704345.103,-72.60047120,-38.75685570
18,2311512,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187333.083,5704386.247,-72.60023220,-38.75649250,187303.004,5704363.320,-72.60058800,-38.75668800
18,2311513,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187349.768,5704400.548,-72.60003410,-38.75636980,187333.083,5704386.247,-72.60023220,-38.75649250
18,2311514,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187333.083,5704386.247,-72.60023220,-38.75649250,187349.768,5704400.548,-72.60003410,-38.75636980
18,2311515,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187303.004,5704363.320,-72.60058800,-38.75668800,187333.083,5704386.247,-72.60023220,-38.75649250
18,2311516,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187313.896,5704345.103,-72.60047120,-38.75685570,187303.004,5704363.320,-72.60058800,-38.75668800
18,2311520,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187254.618,5704340.110,-72.60115430,-38.75687960,187205.906,5704321.129,-72.60172240,-38.75703310
18,2311521,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187254.618,5704340.110,-72.60115430,-38.75687960,187293.450,5704357.012,-72.60070060,-38.75674140
18,2311522,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187303.004,5704363.320,-72.60058800,-38.75668800,187293.450,5704357.012,-72.60070060,-38.75674140
18,2311524,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187254.618,5704340.110,-72.60115430,-38.75687960,187205.906,5704321.129,-72.60172240,-38.75703310
18,2311525,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187293.450,5704357.012,-72.60070060,-38.75674140,187254.618,5704340.110,-72.60115430,-38.75687960
18,2311526,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187303.004,5704363.320,-72.60058800,-38.75668800,187293.450,5704357.012,-72.60070060,-38.75674140
18,2311546,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187295.200,5704211.599,-72.60074630,-38.75804980,187276.816,5704233.364,-72.60094760,-38.75784750
18,2311547,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187276.816,5704233.364,-72.60094760,-38.75784750,187295.200,5704211.599,-72.60074630,-38.75804980
18,2311731,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187415.259,5704358.893,-72.59930070,-38.75676760,187392.785,5704386.020,-72.59954650,-38.75651570
18,2311732,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187392.785,5704386.020,-72.59954650,-38.75651570,187368.836,5704415.417,-72.59980830,-38.75624280
18,2311733,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187368.836,5704415.417,-72.59980830,-38.75624280,187392.785,5704386.020,-72.59954650,-38.75651570
18,2311734,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187415.259,5704358.893,-72.59930070,-38.75676760,187392.785,5704386.020,-72.59954650,-38.75651570
18,2311739,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187356.493,5704358.207,-72.59997600,-38.75675290,187333.083,5704386.247,-72.60023220,-38.75649250
18,2311740,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187378.601,5704330.972,-72.59973440,-38.75700570,187356.493,5704358.207,-72.59997600,-38.75675290
18,2311741,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187378.601,5704330.972,-72.59973440,-38.75700570,187356.493,5704358.207,-72.59997600,-38.75675290
18,2311742,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187356.493,5704358.207,-72.59997600,-38.75675290,187333.083,5704386.247,-72.60023220,-38.75649250
18,2311743,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187408.758,5704442.486,-72.59933750,-38.75601350,187435.194,5704461.090,-72.59902550,-38.75585550
18,2311744,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187408.758,5704442.486,-72.59933750,-38.75601350,187389.146,5704427.780,-72.59956950,-38.75613880
18,2311745,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187368.836,5704415.417,-72.59980830,-38.75624280,187389.146,5704427.780,-72.59956950,-38.75613880
18,2311746,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187368.836,5704415.417,-72.59980830,-38.75624280,187349.768,5704400.548,-72.60003410,-38.75636980
18,2311747,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187368.836,5704415.417,-72.59980830,-38.75624280,187349.768,5704400.548,-72.60003410,-38.75636980
18,2311748,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187389.146,5704427.780,-72.59956950,-38.75613880,187368.836,5704415.417,-72.59980830,-38.75624280
18,2311749,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187408.758,5704442.486,-72.59933750,-38.75601350,187389.146,5704427.780,-72.59956950,-38.75613880
18,2311750,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187435.194,5704461.090,-72.59902550,-38.75585550,187408.758,5704442.486,-72.59933750,-38.75601350
18,2311756,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187408.758,5704442.486,-72.59933750,-38.75601350,187426.227,5704433.184,-72.59914110,-38.75610330
18,2311757,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187426.227,5704433.184,-72.59914110,-38.75610330,187408.758,5704442.486,-72.59933750,-38.75601350
18,2311759,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187415.259,5704358.893,-72.59930070,-38.75676760,187422.069,5704363.319,-72.59922050,-38.75673020
18,2311760,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187422.069,5704363.319,-72.59922050,-38.75673020,187415.259,5704358.893,-72.59930070,-38.75676760
18,2311762,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187378.601,5704330.972,-72.59973440,-38.75700570,187386.291,5704335.618,-72.59964390,-38.75696670
18,2311763,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187386.291,5704335.618,-72.59964390,-38.75696670,187378.601,5704330.972,-72.59973440,-38.75700570
18,2311765,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187356.493,5704358.207,-72.59997600,-38.75675290,187362.580,5704363.173,-72.59990380,-38.75671040
18,2311766,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187356.493,5704358.207,-72.59997600,-38.75675290,187362.580,5704363.173,-72.59990380,-38.75671040
18,2963399,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187248.559,5704268.187,-72.60125640,-38.75752430,187267.719,5704244.414,-72.60104710,-38.75774490
18,2963400,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187267.719,5704244.414,-72.60104710,-38.75774490,187276.816,5704233.364,-72.60094760,-38.75784750
18,2963401,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187276.816,5704233.364,-72.60094760,-38.75784750,187267.719,5704244.414,-72.60104710,-38.75774490
18,2963402,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187248.559,5704268.187,-72.60125640,-38.75752430,187267.719,5704244.414,-72.60104710,-38.75774490
18,4823603,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187506.138,5704306.841,-72.59828040,-38.75726790,187483.582,5704288.091,-72.59854790,-38.75742850
18,4823604,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187459.262,5704267.209,-72.59883670,-38.75760770,187483.582,5704288.091,-72.59854790,-38.75742850
18,4823605,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187441.163,5704252.211,-72.59905140,-38.75773620,187459.262,5704267.209,-72.59883670,-38.75760770
18,4823606,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187410.321,5704227.799,-72.59941670,-38.75794480,187441.163,5704252.211,-72.59905140,-38.75773620
18,4823607,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187410.321,5704227.799,-72.59941670,-38.75794480,187441.163,5704252.211,-72.59905140,-38.75773620
18,4823608,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187459.262,5704267.209,-72.59883670,-38.75760770,187441.163,5704252.211,-72.59905140,-38.75773620
18,4823609,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187483.582,5704288.091,-72.59854790,-38.75742850,187459.262,5704267.209,-72.59883670,-38.75760770
18,4823610,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187506.138,5704306.841,-72.59828040,-38.75726790,187483.582,5704288.091,-72.59854790,-38.75742850
18,4823611,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187340.323,5704312.443,-72.60018240,-38.75715880,187357.454,5704290.920,-72.59999540,-38.75735840
18,4823612,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187357.454,5704290.920,-72.59999540,-38.75735840,187382.285,5704261.763,-72.59972330,-38.75762950
18,4823613,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187410.321,5704227.799,-72.59941670,-38.75794480,187382.285,5704261.763,-72.59972330,-38.75762950
18,4823614,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187410.321,5704227.799,-72.59941670,-38.75794480,187382.285,5704261.763,-72.59972330,-38.75762950
18,4823615,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187382.285,5704261.763,-72.59972330,-38.75762950,187357.454,5704290.920,-72.59999540,-38.75735840
18,4823616,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187357.454,5704290.920,-72.59999540,-38.75735840,187340.323,5704312.443,-72.60018240,-38.75715880
18,4823617,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187406.637,5704296.207,-72.59942810,-38.75732830,187378.601,5704330.972,-72.59973440,-38.75700570
18,4823618,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187406.637,5704296.207,-72.59942810,-38.75732830,187423.779,5704273.778,-72.59924130,-38.75753610
18,4823619,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187423.779,5704273.778,-72.59924130,-38.75753610,187441.163,5704252.211,-72.59905140,-38.75773620
18,4823620,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187441.163,5704252.211,-72.59905140,-38.75773620,187423.779,5704273.778,-72.59924130,-38.75753610
18,4823621,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187423.779,5704273.778,-72.59924130,-38.75753610,187406.637,5704296.207,-72.59942810,-38.75732830
18,4823622,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187378.601,5704330.972,-72.59973440,-38.75700570,187406.637,5704296.207,-72.59942810,-38.75732830
18,4823624,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187440.797,5704327.452,-72.59902160,-38.75705940,187415.259,5704358.893,-72.59930070,-38.75676760
18,4823625,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187440.797,5704327.452,-72.59902160,-38.75705940,187460.886,5704301.914,-72.59880240,-38.75729620
18,4823626,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187483.582,5704288.091,-72.59854790,-38.75742850,187460.886,5704301.914,-72.59880240,-38.75729620
18,4823627,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187440.797,5704327.452,-72.59902160,-38.75705940,187415.259,5704358.893,-72.59930070,-38.75676760
18,4823628,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187460.886,5704301.914,-72.59880240,-38.75729620,187440.797,5704327.452,-72.59902160,-38.75705940
18,4823629,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187483.582,5704288.091,-72.59854790,-38.75742850,187460.886,5704301.914,-72.59880240,-38.75729620
18,4823687,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187406.637,5704296.207,-72.59942810,-38.75732830,187413.846,5704301.173,-72.59934300,-38.75728620
18,4823688,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187423.779,5704273.778,-72.59924130,-38.75753610,187432.750,5704279.065,-72.59913590,-38.75749170
18,4823689,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187468.718,5704307.022,-72.59871010,-38.75725300,187460.886,5704301.914,-72.59880240,-38.75729620
18,4823690,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187440.797,5704327.452,-72.59902160,-38.75705940,187446.926,5704333.014,-72.59894870,-38.75701150
18,9553591,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187966.990,5705703.305,-72.59235670,-38.74487160,187947.921,5705697.269,-72.59257840,-38.74491920
18,9553592,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187969.926,5705723.494,-72.59231390,-38.74469110,187966.990,5705703.305,-72.59235670,-38.74487160
18,9553594,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187947.921,5705697.269,-72.59257840,-38.74491920,187946.065,5705685.223,-72.59260520,-38.74502690
18,9617438,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187966.990,5705703.305,-72.59235670,-38.74487160,187983.357,5705700.990,-72.59216980,-38.74489820
18,9797354,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187741.571,5704289.784,-72.59558390,-38.75750460,187715.352,5704309.672,-72.59587610,-38.75731650
18,1716528996,Inst. de prop. terce,DBEFA011100,BT,1,11.000,PSAD56,19,187964.056,5704441.023,-72.59296010,-38.75622310,187939.628,5704460.820,-72.59323180,-38.75603640
18,2070012,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187287.691,5704118.419,-72.60087470,-38.75888510,187280.640,5704112.858,-72.60095820,-38.75893260
18,2070013,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187287.691,5704118.419,-72.60087470,-38.75888510,187307.155,5704135.699,-72.60064330,-38.75873660
18,2070014,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187327.613,5704154.468,-72.60039990,-38.75857500,187307.155,5704135.699,-72.60064330,-38.75873660
18,2070015,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187337.643,5704163.605,-72.60028050,-38.75849640,187327.613,5704154.468,-72.60039990,-38.75857500
18,2070016,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187295.200,5704211.599,-72.60074630,-38.75804980,187337.643,5704163.605,-72.60028050,-38.75849640
18,2070017,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187280.640,5704112.858,-72.60095820,-38.75893260,187266.736,5704101.537,-72.60112310,-38.75902950
18,2070018,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187280.640,5704112.858,-72.60095820,-38.75893260,187287.691,5704118.419,-72.60087470,-38.75888510
18,2070019,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187287.691,5704118.419,-72.60087470,-38.75888510,187307.155,5704135.699,-72.60064330,-38.75873660
18,2070020,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187327.613,5704154.468,-72.60039990,-38.75857500,187307.155,5704135.699,-72.60064330,-38.75873660
18,2070021,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187327.613,5704154.468,-72.60039990,-38.75857500,187337.643,5704163.605,-72.60028050,-38.75849640
18,2070022,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187337.643,5704163.605,-72.60028050,-38.75849640,187295.200,5704211.599,-72.60074630,-38.75804980
18,2070063,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187287.691,5704118.419,-72.60087470,-38.75888510,187260.156,5704153.282,-72.60117520,-38.75856180
18,2070064,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187260.156,5704153.282,-72.60117520,-38.75856180,187227.944,5704192.052,-72.60152770,-38.75820170
18,2070065,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187242.026,5704204.789,-72.60136020,-38.75809220,187227.944,5704192.052,-72.60152770,-38.75820170
18,2070068,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187260.156,5704153.282,-72.60117520,-38.75856180,187287.691,5704118.419,-72.60087470,-38.75888510
18,2070069,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187260.156,5704153.282,-72.60117520,-38.75856180,187227.944,5704192.052,-72.60152770,-38.75820170
18,2070070,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187227.944,5704192.052,-72.60152770,-38.75820170,187242.026,5704204.789,-72.60136020,-38.75809220
18,2070207,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187248.559,5704268.187,-72.60125640,-38.75752430,187242.584,5704275.655,-72.60132170,-38.75745500
18,2070208,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187233.622,5704285.779,-72.60142000,-38.75736080,187242.584,5704275.655,-72.60132170,-38.75745500
18,2070209,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187233.622,5704285.779,-72.60142000,-38.75736080,187205.906,5704321.129,-72.60172240,-38.75703310
18,2070210,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187189.642,5704315.320,-72.60191180,-38.75707950,187205.906,5704321.129,-72.60172240,-38.75703310
18,2070214,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187242.584,5704275.655,-72.60132170,-38.75745500,187248.559,5704268.187,-72.60125640,-38.75752430
18,2070215,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187233.622,5704285.779,-72.60142000,-38.75736080,187242.584,5704275.655,-72.60132170,-38.75745500
18,2070216,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187233.622,5704285.779,-72.60142000,-38.75736080,187205.906,5704321.129,-72.60172240,-38.75703310
18,2070217,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187205.906,5704321.129,-72.60172240,-38.75703310,187189.642,5704315.320,-72.60191180,-38.75707950
18,2070226,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187242.584,5704275.655,-72.60132170,-38.75745500,187226.664,5704261.106,-72.60151110,-38.75758020
18,2070227,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187185.981,5704226.979,-72.60199390,-38.75787270,187226.664,5704261.106,-72.60151110,-38.75758020
18,2070228,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187185.981,5704226.979,-72.60199390,-38.75787270,187159.786,5704202.478,-72.60230580,-38.75808380
18,2070229,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187242.584,5704275.655,-72.60132170,-38.75745500,187226.664,5704261.106,-72.60151110,-38.75758020
18,2070230,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187226.664,5704261.106,-72.60151110,-38.75758020,187185.981,5704226.979,-72.60199390,-38.75787270
18,2070231,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187159.786,5704202.478,-72.60230580,-38.75808380,187185.981,5704226.979,-72.60199390,-38.75787270
18,2070263,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187192.236,5704219.681,-72.60192530,-38.75794060,187185.981,5704226.979,-72.60199390,-38.75787270
18,2070264,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187185.981,5704226.979,-72.60199390,-38.75787270,187192.236,5704219.681,-72.60192530,-38.75794060
18,2070276,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187159.786,5704202.478,-72.60230580,-38.75808380,187165.520,5704196.353,-72.60224270,-38.75814090
18,2070277,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187159.786,5704202.478,-72.60230580,-38.75808380,187125.120,5704246.918,-72.60268390,-38.75767180
18,2070278,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187092.278,5704272.332,-72.60304960,-38.75743160,187125.120,5704246.918,-72.60268390,-38.75767180
18,2070280,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187159.786,5704202.478,-72.60230580,-38.75808380,187165.520,5704196.353,-72.60224270,-38.75814090
18,2070281,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187125.120,5704246.918,-72.60268390,-38.75767180,187159.786,5704202.478,-72.60230580,-38.75808380
18,2070282,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187092.278,5704272.332,-72.60304960,-38.75743160,187125.120,5704246.918,-72.60268390,-38.75767180
18,2070304,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187092.278,5704272.332,-72.60304960,-38.75743160,187067.878,5704257.692,-72.60333650,-38.75755470
18,2070305,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187104.138,5704277.805,-72.60291090,-38.75738660,187092.278,5704272.332,-72.60304960,-38.75743160
18,2070306,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187123.426,5704286.797,-72.60268530,-38.75731260,187104.138,5704277.805,-72.60291090,-38.75738660
18,2070307,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187123.426,5704286.797,-72.60268530,-38.75731260,187139.716,5704293.965,-72.60249490,-38.75725390
18,2070308,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187157.849,5704303.087,-72.60228250,-38.75717830,187139.716,5704293.965,-72.60249490,-38.75725390
18,2070314,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187092.278,5704272.332,-72.60304960,-38.75743160,187067.878,5704257.692,-72.60333650,-38.75755470
18,2070315,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187104.138,5704277.805,-72.60291090,-38.75738660,187092.278,5704272.332,-72.60304960,-38.75743160
18,2070316,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187104.138,5704277.805,-72.60291090,-38.75738660,187123.426,5704286.797,-72.60268530,-38.75731260
18,2070317,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187139.716,5704293.965,-72.60249490,-38.75725390,187123.426,5704286.797,-72.60268530,-38.75731260
18,2070318,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187139.716,5704293.965,-72.60249490,-38.75725390,187157.849,5704303.087,-72.60228250,-38.75717830
18,2070334,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187160.505,5704268.648,-72.60226760,-38.75748900,187139.716,5704293.965,-72.60249490,-38.75725390
18,2070335,Inst. de distribució,DBEFA011100,BT,1,11.000,PSAD56,19,187139.716,5704293.965,-72.60249490,-38.75725390,187160.505,5704268.648,-72.60226760,-38.75748900
