empresa_id,tramo_id,conductor_id,alimentador_id,largo,tipo_disp,num_fases,fases_id,tension,propiedad,datum,zona,x1,y1,x2,y2,nodo_id1,nodo_id2
18,363090,24555881,678,69.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182966.888,5698677.611,182985.742,5698742.745,38473278,39326315
18,289366,24555881,678,39.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181323.814,5697011.606,181324.347,5697050.003,39608069,39775744
18,363109,24555881,678,113.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183158.375,5699709.395,183153.880,5699814.374,38384075,38135697
18,289574,24555881,678,85.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,180426.766,5697106.118,180439.191,5697184.973,39331390,38095525
18,289526,24555881,678,94.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,180686.824,5697116.684,180605.311,5697106.840,39002371,38320069
18,289275,24555881,678,87.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181257.010,5696685.173,181252.666,5696770.106,37831163,38472565
18,289381,24555881,678,61.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,181246.259,5697319.878,181233.489,5697378.170,38564588,40124191
18,299221,24555881,678,67.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182793.234,5698569.361,182857.194,5698555.254,38410548,38459136
18,353422,24555881,678,175.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,180439.191,5697184.973,180458.034,5697355.477,38095525,38340708
18,363118,24555881,678,93.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182971.347,5698437.469,183004.028,5698352.877,38770686,40036402
18,363080,24555881,678,74.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182857.194,5698555.254,182928.373,5698540.258,38459136,38415767
18,363089,24555881,678,66.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,182950.131,5698616.358,182966.888,5698677.611,38459017,38473278
18,363120,24555881,678,32.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,183029.865,5698283.815,183057.594,5698269.449,38079362,38727988
18,5509178,24555881,678,28.000,Aéreo,2,RS,15.000,Inst. de distribució,PSAD56,19,186143.131,5694638.810,186116.663,5694646.226,39921270,39956553
