empresa_id,poste_id,nom_comuna,nom_region,tipo_tension,codigo_placa,propiedad,cudn,altura_poste,material,disp_postacion,cant_redes_mt,cant_redes_bt,datum,zona,x,y,lat,long
18,6173319,Padre Las Casas,La Araucanía,BT,708911,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,188041.319,5702188.884,-38.77650530,-72.59308970
18,5477432,Padre Las Casas,La Araucanía,BT,584838,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187655.234,5703608.476,-38.76360150,-72.59688350
18,806209,Padre Las Casas,La Araucanía,BT,262625,Inst. de distribució,PB100E1,10.000,Especial,remate,0,1,PSAD56,19,187531.907,5704307.175,-38.75727400,-72.59798420
18,657602,Padre Las Casas,La Araucanía,BT,206321,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,186168.758,5697251.434,-38.82024530,-72.61685010
18,38312,Padre Las Casas,La Araucanía,BT,14777,Inst. de distribució,PA115H2,11.500,Hormigón,,1,1,PSAD56,19,187083.646,5703634.644,-38.76316360,-72.60343750
18,7883542,Padre Las Casas,La Araucanía,BT,759492,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,188335.693,5702703.875,-38.77197770,-72.58947510
18,751359,Padre Las Casas,La Araucanía,BT,30481,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187138.204,5703866.676,-38.76109620,-72.60270570
18,712809,Padre Las Casas,La Araucanía,BT,244041,Inst. de distribució,PA080H1,8.000,Hormigón,,0,1,PSAD56,19,186508.979,5699520.817,-38.79995710,-72.61190680
18,78786,Padre Las Casas,La Araucanía,MT,206183,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,0,PSAD56,19,187374.862,5699495.123,-38.80049570,-72.60196710
18,5484259,Padre Las Casas,La Araucanía,MT,649044,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,0,PSAD56,19,187538.201,5698636.832,-38.80827270,-72.60047870
18,78806,Padre Las Casas,La Araucanía,MT,271191,Inst. de distribució,PA100H2,10.000,Hormigón,paso,1,0,PSAD56,19,187294.187,5697842.872,-38.81532650,-72.60364370
18,51191,Padre Las Casas,La Araucanía,MT,14896,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,187423.585,5703885.643,-38.76102670,-72.59941910
18,706038,Padre Las Casas,La Araucanía,BT,206236,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,188211.126,5700599.835,-38.79085660,-72.59185650
18,1716480231,Padre Las Casas,La Araucanía,BT,1098620,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187841.672,5702117.061,-38.77708060,-72.59541590
18,6173349,Padre Las Casas,La Araucanía,BT,708916,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187882.116,5702127.036,-38.77700520,-72.59494680
18,65994,Padre Las Casas,La Araucanía,MT,157313,Inst. de distribució,PA115H2,11.500,Hormigón,,2,1,PSAD56,19,186592.952,5703271.557,-38.76625490,-72.60923880
18,689094,Padre Las Casas,La Araucanía,BT,271821,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187718.705,5702217.358,-38.77613510,-72.59678340
18,789774,Padre Las Casas,La Araucanía,BT,15650,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187622.031,5703162.333,-38.76760210,-72.59746670
18,784626,Padre Las Casas,La Araucanía,BT,206582,Inst. de distribució,PA090H2,9.000,Hormigón,,0,1,PSAD56,19,188329.182,5698590.409,-38.80897030,-72.59140800
18,8116016,Padre Las Casas,La Araucanía,BT,815895,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187690.973,5703388.685,-38.76559080,-72.59657230
18,8853208,Padre Las Casas,La Araucanía,BT,737497,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,186350.851,5698998.252,-38.80460040,-72.61396180
18,1983713,Padre Las Casas,La Araucanía,BT,492867,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187787.508,5702392.915,-38.77458050,-72.59591350
18,799839,Padre Las Casas,La Araucanía,BT,15665,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,188162.325,5703099.699,-38.76835660,-72.59128820
18,656159,Padre Las Casas,La Araucanía,BT,271216,Inst. de distribució,PA080H1,8.000,Hormigón,remate,0,1,PSAD56,19,188214.744,5698875.961,-38.80636170,-72.59259420
18,1716848758,Padre Las Casas,La Araucanía,MT,14946,Inst. de distribució,PA115H2,11.500,Hormigón,paso,1,1,PSAD56,19,187474.046,5702808.202,-38.77073460,-72.59932690
18,711344,Padre Las Casas,La Araucanía,BT,206241,Inst. de distribució,PA080H1,8.000,Hormigón,,0,1,PSAD56,19,188312.596,5700631.791,-38.79060510,-72.59067610
18,2154236,Padre Las Casas,La Araucanía,BT,560398,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187822.875,5702262.557,-38.77576540,-72.59556610
18,4172389,Padre Las Casas,La Araucanía,MT,626185,Inst. de distribució,PA115H2,11.500,Hormigón,remate,1,3,PSAD56,19,188068.610,5702215.681,-38.77627400,-72.59276400
18,743153,Padre Las Casas,La Araucanía,BT,15581,Inst. de distribució,PA090H2,9.000,Hormigón,paso,0,1,PSAD56,19,187576.574,5703415.534,-38.76530890,-72.59787430
18,8232637,Padre Las Casas,La Araucanía,BT,815023,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,188239.761,5702127.558,-38.77712700,-72.59083740
18,661751,Padre Las Casas,La Araucanía,BT,206248,Inst. de distribució,PA080H1,8.000,Hormigón,,0,1,PSAD56,19,188565.246,5700222.228,-38.79437780,-72.58795760
18,664822,Padre Las Casas,La Araucanía,BT,30417,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187645.819,5703159.534,-38.76763570,-72.59719460
18,1716832244,Padre Las Casas,La Araucanía,MT,14937,Inst. de distribució,PA115H2,11.500,Hormigón,remate,2,1,PSAD56,19,187673.499,5703056.005,-38.76857660,-72.59692350
18,777115,Padre Las Casas,La Araucanía,BT,30445,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187546.097,5703363.322,-38.76576760,-72.59824810
18,92344,Padre Las Casas,La Araucanía,MT,206144,Inst. de distribució,PA100H2,10.000,Hormigón,remate,2,3,PSAD56,19,187236.739,5700278.221,-38.79340390,-72.60319940
18,730271,Padre Las Casas,La Araucanía,BT,15571,Inst. de distribució,PA090H2,9.000,Hormigón,remate,0,1,PSAD56,19,187893.755,5703358.676,-38.76593250,-72.59425640
18,9474499,Padre Las Casas,La Araucanía,MT,956411,Inst. de distribució,PA115H2,11.500,Hormigón,derivación,2,1,PSAD56,19,188922.350,5699291.059,-38.80287860,-72.58427370
18,1988785,Padre Las Casas,La Araucanía,MT,500128,Inst. de distribució,PA115H2,11.500,Hormigón,remate,1,2,PSAD56,19,187006.075,5703719.163,-38.76237600,-72.60429030
