empresa_id,cudn,caracter_item_ini,caracter_item_fin,desc_item,valor_opcion,desc_opcion
18,QA3AG10S01A0015,12,15,CANTIDAD,0015,nnnn
18,QA3AG10S01A0060,1,1,ítem,Q,Equipos Electricos
18,QA3AG10S01A0060,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AG10S01A0060,3,3,FASE,3,Trifásico
18,QA3AG10S01A0060,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AG10S01A0060,5,5,TIPO GENERAL,G,Regulador
18,QA3AG10S01A0060,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AG10S01A0060,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AG10S01A0060,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AG10S01A0060,12,15,CANTIDAD,0060,nnnn
18,QA3AG10S01A0100,1,1,ítem,Q,Equipos Electricos
18,QA3AG10S01A0100,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AG10S01A0100,3,3,FASE,3,Trifásico
18,QA3AG10S01A0100,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AG10S01A0100,5,5,TIPO GENERAL,G,Regulador
18,QA3AG10S01A0100,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AG10S01A0100,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AG10S01A0100,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AG10S01A0100,12,15,CANTIDAD,0100,nnnn
18,QA3AG10S01A0200,1,1,ítem,Q,Equipos Electricos
18,QA3AG10S01A0200,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AG10S01A0200,3,3,FASE,3,Trifásico
18,QA3AG10S01A0200,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AG10S01A0200,5,5,TIPO GENERAL,G,Regulador
18,QA3AG10S01A0200,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AG10S01A0200,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AG10S01A0200,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AG10S01A0200,12,15,CANTIDAD,0200,nnnn
18,QA3AG10S01A0350,1,1,ítem,Q,Equipos Electricos
18,QA3AG10S01A0350,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AG10S01A0350,3,3,FASE,3,Trifásico
18,QA3AG10S01A0350,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AG10S01A0350,5,5,TIPO GENERAL,G,Regulador
18,QA3AG10S01A0350,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AG10S01A0350,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AG10S01A0350,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AG10S01A0350,12,15,CANTIDAD,0350,nnnn
18,QA3AG10S01D0200,1,1,ítem,Q,Equipos Electricos
18,QA3AG10S01D0200,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AG10S01D0200,3,3,FASE,3,Trifásico
18,QA3AG10S01D0200,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AG10S01D0200,5,5,TIPO GENERAL,G,Regulador
18,QA3AG10S01D0200,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AG10S01D0200,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AG10S01D0200,11,11,UNIDAD DE CAPACIDAD,D,KVA
18,QA3AG10S01D0200,12,15,CANTIDAD,0200,nnnn
18,QA3AG30K01A0112,1,1,ítem,Q,Equipos Electricos
18,QA3AG30K01A0112,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AG30K01A0112,3,3,FASE,3,Trifásico
18,QA3AG30K01A0112,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AG30K01A0112,5,5,TIPO GENERAL,G,Regulador
18,QA3AG30K01A0112,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AG30K01A0112,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AG30K01A0112,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AG30K01A0112,12,15,CANTIDAD,0112,nnnn
18,QA3AG30N01A0100,1,1,ítem,Q,Equipos Electricos
18,QA3AG30N01A0100,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AG30N01A0100,3,3,FASE,3,Trifásico
18,QA3AG30N01A0100,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AG30N01A0100,5,5,TIPO GENERAL,G,Regulador
18,QA3AG30N01A0100,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AG30N01A0100,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AG30N01A0100,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AG30N01A0100,12,15,CANTIDAD,0100,nnnn
18,QA3AG30N01D2500,1,1,ítem,Q,Equipos Electricos
18,QA3AG30N01D2500,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AG30N01D2500,3,3,FASE,3,Trifásico
18,QA3AG30N01D2500,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AG30N01D2500,5,5,TIPO GENERAL,G,Regulador
18,QA3AG30N01D2500,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AG30N01D2500,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AG30N01D2500,11,11,UNIDAD DE CAPACIDAD,D,KVA
18,QA3AG30N01D2500,12,15,CANTIDAD,2500,nnnn
18,QA3AG30S01A0100,1,1,ítem,Q,Equipos Electricos
18,QA3AG30S01A0100,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AG30S01A0100,3,3,FASE,3,Trifásico
18,QA3AG30S01A0100,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AG30S01A0100,5,5,TIPO GENERAL,G,Regulador
18,QA3AG30S01A0100,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AG30S01A0100,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AG30S01A0100,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AG30S01A0100,12,15,CANTIDAD,0100,nnnn
18,QA3AH10N01A0002,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01A0002,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01A0002,3,3,FASE,3,Trifásico
18,QA3AH10N01A0002,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01A0002,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01A0002,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01A0002,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01A0002,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH10N01A0002,12,15,CANTIDAD,0002,nnnn
18,QA3AH10N01A0005,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01A0005,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01A0005,3,3,FASE,3,Trifásico
18,QA3AH10N01A0005,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01A0005,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01A0005,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01A0005,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01A0005,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH10N01A0005,12,15,CANTIDAD,0005,nnnn
18,QA3AH10N01A0008,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01A0008,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01A0008,3,3,FASE,3,Trifásico
18,QA3AH10N01A0008,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01A0008,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01A0008,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01A0008,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01A0008,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH10N01A0008,12,15,CANTIDAD,0008,nnnn
18,QA3AH10N01A0010,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01A0010,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01A0010,3,3,FASE,3,Trifásico
18,QA3AH10N01A0010,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01A0010,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01A0010,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01A0010,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01A0010,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH10N01A0010,12,15,CANTIDAD,0010,nnnn
18,QA3AH10N01A0015,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01A0015,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01A0015,3,3,FASE,3,Trifásico
18,QA3AH10N01A0015,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01A0015,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01A0015,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01A0015,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01A0015,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH10N01A0015,12,15,CANTIDAD,0015,nnnn
18,QA3AH10N01A0020,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01A0020,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01A0020,3,3,FASE,3,Trifásico
18,QA3AH10N01A0020,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01A0020,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01A0020,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01A0020,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01A0020,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH10N01A0020,12,15,CANTIDAD,0020,nnnn
18,QA3AH10N01A0030,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01A0030,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01A0030,3,3,FASE,3,Trifásico
18,QA3AH10N01A0030,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01A0030,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01A0030,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01A0030,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01A0030,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH10N01A0030,12,15,CANTIDAD,0030,nnnn
18,QA3AH10N01A0070,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01A0070,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01A0070,3,3,FASE,3,Trifásico
18,QA3AH10N01A0070,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01A0070,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01A0070,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01A0070,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01A0070,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH10N01A0070,12,15,CANTIDAD,0070,nnnn
18,QA3AH10N01A0100,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01A0100,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01A0100,3,3,FASE,3,Trifásico
18,QA3AH10N01A0100,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01A0100,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01A0100,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01A0100,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01A0100,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH10N01A0100,12,15,CANTIDAD,0100,nnnn
18,QA3AH10N01A0160,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01A0160,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01A0160,3,3,FASE,3,Trifásico
18,QA3AH10N01A0160,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01A0160,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01A0160,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01A0160,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01A0160,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH10N01A0160,12,15,CANTIDAD,0160,nnnn
18,QA3AH10N01A0200,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01A0200,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01A0200,3,3,FASE,3,Trifásico
18,QA3AH10N01A0200,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01A0200,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01A0200,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01A0200,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01A0200,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH10N01A0200,12,15,CANTIDAD,0200,nnnn
18,QA3AH10N01A0400,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01A0400,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01A0400,3,3,FASE,3,Trifásico
18,QA3AH10N01A0400,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01A0400,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01A0400,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01A0400,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01A0400,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH10N01A0400,12,15,CANTIDAD,0400,nnnn
18,QA3AH10N01A0630,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01A0630,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01A0630,3,3,FASE,3,Trifásico
18,QA3AH10N01A0630,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01A0630,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01A0630,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01A0630,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01A0630,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH10N01A0630,12,15,CANTIDAD,0630,nnnn
18,QA3AH10N01D0010,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01D0010,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01D0010,3,3,FASE,3,Trifásico
18,QA3AH10N01D0010,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01D0010,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01D0010,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01D0010,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01D0010,11,11,UNIDAD DE CAPACIDAD,D,KVA
18,QA3AH10N01D0010,12,15,CANTIDAD,0010,nnnn
18,QA3AH10N01D0025,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01D0025,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01D0025,3,3,FASE,3,Trifásico
18,QA3AH10N01D0025,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01D0025,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01D0025,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01D0025,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01D0025,11,11,UNIDAD DE CAPACIDAD,D,KVA
18,QA3AH10N01D0025,12,15,CANTIDAD,0025,nnnn
18,QA3AH10N01D0075,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01D0075,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01D0075,3,3,FASE,3,Trifásico
18,QA3AH10N01D0075,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01D0075,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01D0075,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01D0075,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01D0075,11,11,UNIDAD DE CAPACIDAD,D,KVA
18,QA3AH10N01D0075,12,15,CANTIDAD,0075,nnnn
18,QA3AH10N01D0100,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01D0100,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01D0100,3,3,FASE,3,Trifásico
18,QA3AH10N01D0100,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01D0100,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01D0100,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01D0100,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01D0100,11,11,UNIDAD DE CAPACIDAD,D,KVA
18,QA3AH10N01D0100,12,15,CANTIDAD,0100,nnnn
18,QA3AH10N01D0105,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01D0105,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01D0105,3,3,FASE,3,Trifásico
18,QA3AH10N01D0105,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01D0105,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01D0105,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01D0105,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01D0105,11,11,UNIDAD DE CAPACIDAD,D,KVA
18,QA3AH10N01D0105,12,15,CANTIDAD,0105,nnnn
18,QA3AH10N01D0150,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01D0150,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01D0150,3,3,FASE,3,Trifásico
18,QA3AH10N01D0150,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01D0150,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01D0150,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01D0150,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01D0150,11,11,UNIDAD DE CAPACIDAD,D,KVA
18,QA3AH10N01D0150,12,15,CANTIDAD,0150,nnnn
18,QA3AH10N01D0300,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01D0300,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01D0300,3,3,FASE,3,Trifásico
18,QA3AH10N01D0300,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01D0300,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01D0300,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01D0300,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01D0300,11,11,UNIDAD DE CAPACIDAD,D,KVA
18,QA3AH10N01D0300,12,15,CANTIDAD,0300,nnnn
18,QA3AH10N01D0345,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01D0345,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01D0345,3,3,FASE,3,Trifásico
18,QA3AH10N01D0345,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01D0345,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01D0345,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01D0345,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01D0345,11,11,UNIDAD DE CAPACIDAD,D,KVA
18,QA3AH10N01D0345,12,15,CANTIDAD,0345,nnnn
18,QA3AH10N01D0750,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01D0750,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01D0750,3,3,FASE,3,Trifásico
18,QA3AH10N01D0750,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01D0750,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01D0750,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01D0750,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01D0750,11,11,UNIDAD DE CAPACIDAD,D,KVA
18,QA3AH10N01D0750,12,15,CANTIDAD,0750,nnnn
18,QA3AH10N01D1050,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01D1050,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01D1050,3,3,FASE,3,Trifásico
18,QA3AH10N01D1050,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01D1050,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01D1050,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01D1050,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01D1050,11,11,UNIDAD DE CAPACIDAD,D,KVA
18,QA3AH10N01D1050,12,15,CANTIDAD,1050,nnnn
18,QA3AH10N01N0000,1,1,ítem,Q,Equipos Electricos
18,QA3AH10N01N0000,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10N01N0000,3,3,FASE,3,Trifásico
18,QA3AH10N01N0000,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10N01N0000,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10N01N0000,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10N01N0000,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10N01N0000,11,11,UNIDAD DE CAPACIDAD,N,No aplica
18,QA3AH10N01N0000,12,15,CANTIDAD,0000,nnnn
18,QA3AH10S01A0005,1,1,ítem,Q,Equipos Electricos
18,QA3AH10S01A0005,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH10S01A0005,3,3,FASE,3,Trifásico
18,QA3AH10S01A0005,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH10S01A0005,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH10S01A0005,6,6,Nº POLOS DE OPERACIÓN,1,Monopolar
18,QA3AH10S01A0005,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH10S01A0005,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH10S01A0005,12,15,CANTIDAD,0005,nnnn
18,QA3AH30N01A0005,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01A0005,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01A0005,3,3,FASE,3,Trifásico
18,QA3AH30N01A0005,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01A0005,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01A0005,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01A0005,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01A0005,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH30N01A0005,12,15,CANTIDAD,0005,nnnn
18,QA3AH30N01A0009,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01A0009,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01A0009,3,3,FASE,3,Trifásico
18,QA3AH30N01A0009,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01A0009,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01A0009,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01A0009,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01A0009,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH30N01A0009,12,15,CANTIDAD,0009,nnnn
18,QA3AH30N01A0010,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01A0010,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01A0010,3,3,FASE,3,Trifásico
18,QA3AH30N01A0010,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01A0010,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01A0010,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01A0010,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01A0010,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH30N01A0010,12,15,CANTIDAD,0010,nnnn
18,QA3AH30N01A0015,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01A0015,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01A0015,3,3,FASE,3,Trifásico
18,QA3AH30N01A0015,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01A0015,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01A0015,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01A0015,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01A0015,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH30N01A0015,12,15,CANTIDAD,0015,nnnn
18,QA3AH30N01A0020,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01A0020,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01A0020,3,3,FASE,3,Trifásico
18,QA3AH30N01A0020,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01A0020,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01A0020,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01A0020,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01A0020,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH30N01A0020,12,15,CANTIDAD,0020,nnnn
18,QA3AH30N01A0030,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01A0030,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01A0030,3,3,FASE,3,Trifásico
18,QA3AH30N01A0030,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01A0030,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01A0030,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01A0030,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01A0030,11,11,UNIDAD DE CAPACIDAD,A,Amperes
18,QA3AH30N01A0030,12,15,CANTIDAD,0030,nnnn
18,QA3AH30N01A0120,1,1,ítem,Q,Equipos Electricos
18,QA3AH30N01A0120,2,2,TENSIÓN,A,"AT, clase 15 kV"
18,QA3AH30N01A0120,3,3,FASE,3,Trifásico
18,QA3AH30N01A0120,4,4,EMPLAZAMIENTO,A,Intemperie
18,QA3AH30N01A0120,5,5,TIPO GENERAL,H,Equipo concentrador 
18,QA3AH30N01A0120,6,6,Nº POLOS DE OPERACIÓN,3,Tripolar
18,QA3AH30N01A0120,9,10,NÚMERO DE VÍAS,01,nn
18,QA3AH30N01A0120,11,11,UNIDAD DE CAPACIDAD,A,Amperes
