empresa_id,cudn,descripcion
18,ER2AF04C00EMAD2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea Cable Preensamblado Madera <= 2 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04C01AFBA2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga 1 aislador de soporte Aérea AL Desn Acero Galv. 2 a 2 4 mts Ángulo recto Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04C01AHBA2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga 1 aislador de soporte Aérea AL Desn Hormigón 2 a 2 4 mts Ángulo recto Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04C01AMAA2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga 1 aislador de soporte Aérea AL Desn Madera <= 2 mts Ángulo recto Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04C01AMAA3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga 1 aislador de soporte Aérea AL Desn Madera <= 2 mts Ángulo recto Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2AF04C01BFBA2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga 1 aislador de soporte Aérea CU Desn Acero Galv. 2 a 2 4 mts Ángulo recto Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04C01BHBA2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga 1 aislador de soporte Aérea CU Desn Hormigón 2 a 2 4 mts Ángulo recto Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04C01BMAA2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga 1 aislador de soporte Aérea CU Desn Madera <= 2 mts Ángulo recto Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04C01BMAA3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga 1 aislador de soporte Aérea CU Desn Madera <= 2 mts Ángulo recto Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2AF04C01CFBA2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga 1 aislador de soporte Aérea AL Prot Acero Galv. 2 a 2 4 mts Ángulo recto Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04H00AFBD2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea AL Desn Acero Galv. 2 a 2 4 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04H00AFBD3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea AL Desn Acero Galv. 2 a 2 4 mts Intermedio Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2AF04H00AFBE2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea AL Desn Acero Galv. 2 a 2.4 mts Intermedio c/ángulo Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04H00AFBF2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea AL Desn Acero Galv. 2 a 2 4 mts Ángulo Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04H00AHBD2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea AL Desn Hormigón 2 a 2 4 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04H00AMAD2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea AL Desn Madera <= 2 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04H00BFBD2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Acero Galv. 2 a 2 4 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04H00BFBD3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Acero Galv. 2 a 2 4 mts Intermedio Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2AF04H00BFBE2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Acero Galv. 2 a 2 4 mts Intermedio c/ángulo Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04H00BFBF2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Acero Galv. 2 a 2 4 mts Ángulo Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04H00BFBF3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Acero Galv. 2 a 2 4 mts Ángulo Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2AF04H00BHBD2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Hormigón 2 a 2 4 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04H00BMAD2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Madera <= 2 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04H00BMAD3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Madera <= 2 mts Intermedio Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2AF04H00BMAF2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Madera <= 2 mts Ángulo Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04H00CFBD3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea AL Prot Acero Galv. 2 a 2 4 mts Intermedio Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2AF04H01AFBA2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga 1 aislador de soporte Aérea AL Desn Acero Galv. 2 a 2 4 mts Ángulo recto Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04H01AFBA3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga 1 aislador de soporte Aérea AL Desn Acero Galv. 2 a 2 4 mts Ángulo recto Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2AF04H01AMAA2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga 1 aislador de soporte Aérea AL Desn Madera <= 2 mts Ángulo recto Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04H01BFBA2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga 1 aislador de soporte Aérea CU Desn Acero Galv. 2 a 2 4 mts Ángulo recto Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04H01BFBA3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga 1 aislador de soporte Aérea CU Desn Acero Galv. 2 a 2 4 mts Ángulo recto Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2AF04H01BMAA2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga 1 aislador de soporte Aérea CU Desn Madera <= 2 mts Ángulo recto Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2AF04H01BMAA3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 15 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga 1 aislador de soporte Aérea CU Desn Madera <= 2 mts Ángulo recto Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2BA00A00AMAB2,Estructura Portante Disp. Remate o Anclaje 2F s/n BT Porc. Carrete s/aislador tensión Porc. Carrete s/aislador Aérea AL Desn Madera <= 2 mts Final Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2BA00A00BMAB2,Estructura Portante Disp. Remate o Anclaje 2F s/n BT Porc. Carrete s/aislador tensión Porc. Carrete s/aislador Aérea CU Desn Madera <= 2 mts Final Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2BA00A00BMAD2,Estructura Portante Disp. Remate o Anclaje 2F s/n BT Porc. Carrete s/aislador tensión Porc. Carrete s/aislador Aérea CU Desn Madera <= 2 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF03C00AFBB2,"Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Espiga s/aislador Aérea AL Desn Acero Galv. 2 a 2,4 mts Final Cond. sobre 25 mm2 y hasta 35 mm2"
18,ER2CF03C00AHBB2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Espiga s/aislador Aérea AL Desn Hormigón 2 a 2 4 mts Final Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF03C00AMAB2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Espiga s/aislador Aérea AL Desn Madera <= 2 mts Final Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF03C00BFBB2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Espiga s/aislador Aérea CU Desn Acero Galv. 2 a 2 4 mts Final Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF03C00BHBB2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Espiga s/aislador Aérea CU Desn Hormigón 2 a 2 4 mts Final Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF03C00BHBB4,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Espiga s/aislador Aérea CU Desn Hormigón 2 a 2.4 mts Final Cond. sobre 70 mm2 y hasta 120 mm2
18,ER2CF03C00BMAB2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Espiga s/aislador Aérea CU Desn Madera <= 2 mts Final Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF03C00BMAB3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Espiga s/aislador Aérea CU Desn Madera <= 2 mts Final Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2CF03C00CFBB2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Espiga s/aislador Aérea AL Prot Acero Galv. 2 a 2.4 mts Final Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF03C00CFBB3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Espiga s/aislador Aérea AL Prot Acero Galv. 2 a 2 4 mts Final Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2CF03C00CFBB4,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Espiga s/aislador Aérea AL Prot Acero Galv. 2 a 2 4 mts Final Cond. sobre 70 mm2 y hasta 120 mm2
18,ER2CF03C00CHBB3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Espiga s/aislador Aérea AL Prot Hormigón 2 a 2.4 mts Final Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2CF03C00CHBB4,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Espiga s/aislador Aérea AL Prot Hormigón 2 a 2 4 mts Final Cond. sobre 70 mm2 y hasta 120 mm2
18,ER2CF03C00CNNB4,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Espiga s/aislador Aérea AL Prot Sin Cruceta No aplicable Final Cond. sobre 70 mm2 y hasta 120 mm2
18,ER2CF03H00AFBB2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea AL Desn Acero Galv. 2 a 2 4 mts Final Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF03H00AFBB3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea AL Desn Acero Galv. 2 a 2 4 mts Final Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2CF03H00AMAB2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea AL Desn Madera <= 2 mts Final Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF03H00BFBB2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Acero Galv. 2 a 2 4 mts Final Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF03H00BFBB3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Acero Galv. 2 a 2 4 mts Final Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2CF03H00BFBB4,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Acero Galv. 2 a 2.4 mts Final Cond. sobre 70 mm2 y hasta 120 mm2
18,ER2CF03H00BHBB2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Hormigón 2 a 2 4 mts Final Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF03H00BMAB2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Madera <= 2 mts Final Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF03H00CFBB2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea AL Prot Acero Galv. 2 a 2 4 mts Final Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF03H00CFBB3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 3 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea AL Prot Acero Galv. 2 a 2 4 mts Final Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2CF04C00AFBD2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea AL Desn Acero Galv. 2 a 2 4 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04C00AHBD2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea AL Desn Hormigón 2 a 2 4 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04C00AHBF2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea AL Desn Hormigón 2 a 2 4 mts Ángulo Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04C00AMAD2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea AL Desn Madera <= 2 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04C00AMAD3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea AL Desn Madera <= 2 mts Intermedio Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2CF04C00BFBD2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea CU Desn Acero Galv. 2 a 2 4 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04C00BHBD2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea CU Desn Hormigón 2 a 2 4 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04C00BHBD3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea CU Desn Hormigón 2 a 2.4 mts Intermedio Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2CF04C00BHBD4,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea CU Desn Hormigón 2 a 2.4 mts Intermedio Cond. sobre 70 mm2 y hasta 120 mm2
18,ER2CF04C00BHBF2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea CU Desn Hormigón 2 a 2 4 mts Ángulo Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04C00BMAD2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea CU Desn Madera <= 2 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04C00BMAD3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea CU Desn Madera <= 2 mts Intermedio Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2CF04C00BMAE2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea CU Desn Madera <= 2 mts Intermedio c/ángulo Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04C00CFBD3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea AL Prot Acero Galv. 2 a 2 4 mts Intermedio Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2CF04C00CFBD4,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea AL Prot Acero Galv. 2 a 2 4 mts Intermedio Cond. sobre 70 mm2 y hasta 120 mm2
18,ER2CF04C00CFBE3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea AL Prot Acero Galv. 2 a 2 4 mts Intermedio c/ángulo Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2CF04C00CHBD3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea AL Prot Hormigón 2 a 2 4 mts Intermedio Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2CF04C00CHBD4,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea AL Prot Hormigón 2 a 2 4 mts Intermedio Cond. sobre 70 mm2 y hasta 120 mm2
18,ER2CF04C00CHBF3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea AL Prot Hormigón 2 a 2.4 mts Ángulo Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2CF04C00CHBF4,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea AL Prot Hormigón 2 a 2 4 mts Ángulo Cond. sobre 70 mm2 y hasta 120 mm2
18,ER2CF04C00CNND4,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga s/aislador Aérea AL Prot Sin Cruceta No aplicable Intermedio Cond. sobre 70 mm2 y hasta 120 mm2
18,ER2CF04C01AFBA2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga 1 aislador de soporte Aérea AL Desn Acero Galv. 2 a 2 4 mts Ángulo recto Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04C01BFBA2,"Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga 1 aislador de soporte Aérea CU Desn Acero Galv. 2 a 2,4 mts Ángulo recto Cond. sobre 25 mm2 y hasta 35 mm2"
18,ER2CF04C01BHBA2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga 1 aislador de soporte Aérea CU Desn Hormigón 2 a 2 4 mts Ángulo recto Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04C01BMAA2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Espiga 1 aislador de soporte Aérea CU Desn Madera <= 2 mts Ángulo recto Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04H00AFBD2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea AL Desn Acero Galv. 2 a 2 4 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04H00AFBD3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea AL Desn Acero Galv. 2 a 2 4 mts Intermedio Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2CF04H00AFBF2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea AL Desn Acero Galv. 2 a 2 4 mts Ángulo Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04H00AMAD2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea AL Desn Madera <= 2 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04H00AMAD3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea AL Desn Madera <= 2 mts Intermedio Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2CF04H00AMAF3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea AL Desn Madera <= 2 mts Ángulo Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2CF04H00BFBD2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Acero Galv. 2 a 2 4 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04H00BFBD3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Acero Galv. 2 a 2 4 mts Intermedio Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2CF04H00BFBD4,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Acero Galv. 2 a 2 4 mts Intermedio Cond. sobre 70 mm2 y hasta 120 mm2
18,ER2CF04H00BFBF2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Acero Galv. 2 a 2 4 mts Ángulo Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04H00BHBD2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Hormigón 2 a 2 4 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04H00BMAD2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Madera <= 2 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04H00BMAD3,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Madera <= 2 mts Intermedio Cond. sobre 35 mm2 y hasta 70 mm2
18,ER2CF04H00BMAF2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea CU Desn Madera <= 2 mts Ángulo Cond. sobre 25 mm2 y hasta 35 mm2
18,ER2CF04H00CFBD2,Estructura Portante Disp. Remate o Anclaje 2F s/n Clase 23 kV Polímerico Retención 4 aisladores de tensión Porc. Cont. Espiga s/aislador Aérea AL Prot Acero Galv. 2 a 2 4 mts Intermedio Cond. sobre 25 mm2 y hasta 35 mm2
